Video Id,Segment-Level Label,Segment Timestamp
bit_Ydtmd4TNPmKl,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '13.42'], ['13.42', '23.40'], ['23.40', '32.72'], ['32.72', '42.44'], ['42.44', '52.24'], ['52.24', '61.32'], ['61.32', '71.32'], ['71.32', '79.32'], ['79.32', '88.64'], ['88.64', '96.44'], ['96.44', '105.72'], ['105.72', '112.40'], ['112.40', '121.84'], ['121.84', '127.12'], ['127.12', '128.12'], ['128.12', '135.60'], ['135.60', '142.88'], ['142.88', '149.32'], ['149.32', '159.12'], ['159.12', '167.80'], ['167.80', '177.72'], ['177.72', '182.36'], ['182.36', '192.37']]"
bit_YodjqgCIKEeR,"[[1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '12.00'], ['12.00', '21.00'], ['21.00', '31.00'], ['31.00', '35.00'], ['35.00', '43.00'], ['43.00', '48.00'], ['48.00', '58.00'], ['58.00', '64.00'], ['64.00', '77.00'], ['77.00', '85.00'], ['85.00', '93.00'], ['93.00', '99.00'], ['99.00', '104.00'], ['104.00', '117.00'], ['117.00', '127.00'], ['127.00', '131.00'], ['131.00', '138.00'], ['138.00', '143.00'], ['143.00', '150.00'], ['150.00', '160.00'], ['160.00', '164.00'], ['164.00', '174.00'], ['174.00', '186.00'], ['186.00', '191.00'], ['191.00', '191.01']]"
bit_aM5F9VU2VRMg,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '19.68'], ['19.68', '29.60'], ['29.60', '36.88'], ['36.88', '44.88'], ['44.88', '51.20'], ['51.20', '59.20'], ['59.20', '66.20'], ['66.20', '75.36'], ['75.36', '81.00'], ['81.00', '86.52'], ['86.52', '92.40'], ['92.40', '100.20'], ['100.20', '109.72'], ['109.72', '116.80'], ['116.80', '125.36'], ['125.36', '132.76'], ['132.76', '142.08'], ['142.08', '148.28'], ['148.28', '156.48'], ['156.48', '164.28'], ['164.28', '170.60'], ['170.60', '176.76'], ['176.76', '181.80'], ['181.80', '189.24'], ['189.24', '199.24'], ['199.24', '204.24'], ['204.24', '213.24'], ['213.24', '222.36'], ['222.36', '230.56'], ['230.56', '233.80'], ['233.80', '241.12'], ['241.12', '246.56'], ['246.56', '253.32'], ['253.32', '262.16'], ['262.16', '269.84'], ['269.84', '276.84'], ['276.84', '281.26']]"
bit_bhvW4TvypRgw,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '7.12'], ['7.12', '15.04'], ['15.04', '20.00'], ['20.00', '25.80'], ['25.80', '31.40'], ['31.40', '37.88'], ['37.88', '45.72'], ['45.72', '55.80'], ['55.80', '62.60'], ['62.60', '72.52'], ['72.52', '82.12'], ['82.12', '89.16'], ['89.16', '98.20'], ['98.20', '107.64'], ['107.64', '115.88'], ['115.88', '125.24'], ['125.24', '134.76'], ['134.76', '143.32'], ['143.32', '150.04'], ['150.04', '158.20'], ['158.20', '168.76'], ['168.76', '175.72'], ['175.72', '182.52'], ['182.52', '192.12'], ['192.12', '201.96'], ['201.96', '211.40'], ['211.40', '218.52'], ['218.52', '218.80']]"
bit_bnRX0C0Aby75,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '10.92'], ['10.92', '20.80'], ['20.80', '29.02'], ['29.02', '30.02'], ['30.02', '59.02'], ['59.02', '62.02'], ['62.02', '89.02'], ['89.02', '90.02'], ['90.02', '119.02'], ['119.02', '121.02'], ['121.02', '149.98'], ['149.98', '157.98'], ['157.98', '168.62'], ['168.62', '169.62'], ['169.62', '179.02'], ['179.02', '188.62'], ['188.62', '193.62'], ['193.62', '206.22'], ['206.22', '215.02'], ['215.02', '228.02'], ['228.02', '234.02'], ['234.02', '239.02'], ['239.02', '239.06']]"
bit_c6CNj1epu9ca,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '10.00'], ['10.00', '20.00'], ['20.00', '30.00'], ['30.00', '40.00'], ['40.00', '47.00'], ['47.00', '55.00'], ['55.00', '61.00'], ['61.00', '69.00'], ['69.00', '77.00'], ['77.00', '84.00'], ['84.00', '91.00'], ['91.00', '97.00'], ['97.00', '102.00'], ['102.00', '114.00'], ['114.00', '125.00'], ['125.00', '134.00'], ['134.00', '139.00'], ['139.00', '147.00'], ['147.00', '157.00'], ['157.00', '162.00'], ['162.00', '173.00'], ['173.00', '179.00'], ['179.00', '185.00'], ['185.00', '215.00'], ['215.00', '245.00'], ['245.00', '275.00'], ['275.00', '282.02'], ['282.02', '282.03']]"
bit_d2YP6yKy0bfM,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.60'], ['5.60', '15.36'], ['15.36', '24.24'], ['24.24', '27.52'], ['27.52', '35.84'], ['35.84', '41.76'], ['41.76', '50.96'], ['50.96', '51.96'], ['51.96', '61.76'], ['61.76', '70.00'], ['70.00', '78.80'], ['78.80', '88.40'], ['88.40', '98.08'], ['98.08', '106.08'], ['106.08', '114.88'], ['114.88', '121.52'], ['121.52', '125.52'], ['125.52', '132.00'], ['132.00', '139.60'], ['139.60', '148.56'], ['148.56', '157.44'], ['157.44', '167.04'], ['167.04', '172.32'], ['172.32', '173.32'], ['173.32', '182.56'], ['182.56', '191.68'], ['191.68', '198.16'], ['198.16', '199.65']]"
bit_d55WdfzSIh7K,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '2.00'], ['2.00', '30.00'], ['30.00', '40.00'], ['40.00', '50.00'], ['50.00', '58.00'], ['58.00', '65.32'], ['65.32', '74.52'], ['74.52', '83.54'], ['83.54', '92.54'], ['92.54', '113.54'], ['113.54', '119.54'], ['119.54', '143.54'], ['143.54', '152.56'], ['152.56', '189.49']]"
bit_g88scm3X19U0,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.00'], ['8.00', '32.00'], ['32.00', '42.00'], ['42.00', '52.00'], ['52.00', '59.00'], ['59.00', '63.00'], ['63.00', '73.00'], ['73.00', '87.00'], ['87.00', '106.40'], ['106.40', '124.44'], ['124.44', '132.64'], ['132.64', '136.64'], ['136.64', '184.44'], ['184.44', '194.44'], ['194.44', '204.44'], ['204.44', '210.44'], ['210.44', '210.88']]"
bit_gMQ8unGK4JCV,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.60'], ['8.60', '15.64'], ['15.64', '22.20'], ['22.20', '41.20'], ['41.20', '52.20'], ['52.20', '62.20'], ['62.20', '74.48'], ['74.48', '79.60'], ['79.60', '84.60'], ['84.60', '99.60'], ['99.60', '108.60'], ['108.60', '117.60'], ['117.60', '122.60'], ['122.60', '129.60'], ['129.60', '139.60'], ['139.60', '154.60'], ['154.60', '164.60'], ['164.60', '166.60'], ['166.60', '185.60'], ['185.60', '197.60'], ['197.60', '199.60'], ['199.60', '204.60'], ['204.60', '212.60'], ['212.60', '220.60'], ['220.60', '228.60'], ['228.60', '228.88']]"
bit_iR8FjIAgEXIx,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '27.24'], ['27.24', '36.24'], ['36.24', '46.24'], ['46.24', '54.24'], ['54.24', '63.24'], ['63.24', '72.24'], ['72.24', '82.24'], ['82.24', '91.24'], ['91.24', '101.24'], ['101.24', '115.24'], ['115.24', '129.24'], ['129.24', '139.24'], ['139.24', '146.24'], ['146.24', '156.24'], ['156.24', '165.24'], ['165.24', '175.24'], ['175.24', '185.24'], ['185.24', '195.24'], ['195.24', '205.24'], ['205.24', '215.24'], ['215.24', '225.24'], ['225.24', '235.24'], ['235.24', '245.24'], ['245.24', '255.24'], ['255.24', '265.24'], ['265.24', '275.24'], ['275.24', '285.24'], ['285.24', '295.24'], ['295.24', '296.24'], ['296.24', '299.17']]"
bit_iirXWcbe2gOw,"[[1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '13.00'], ['13.00', '14.00'], ['14.00', '30.00'], ['30.00', '38.00'], ['38.00', '48.00'], ['48.00', '58.00'], ['58.00', '67.00'], ['67.00', '77.00'], ['77.00', '86.00'], ['86.00', '96.00'], ['96.00', '104.00'], ['104.00', '113.00'], ['113.00', '129.00'], ['129.00', '142.00'], ['142.00', '161.00'], ['161.00', '163.86'], ['163.86', '176.82'], ['176.82', '180.68']]"
bit_jSAL6Zrxg68N,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '11.00'], ['11.00', '17.00'], ['17.00', '26.00'], ['26.00', '34.00'], ['34.00', '39.00'], ['39.00', '45.00'], ['45.00', '52.00'], ['52.00', '60.00'], ['60.00', '67.00'], ['67.00', '74.00'], ['74.00', '78.00'], ['78.00', '86.00'], ['86.00', '96.00'], ['96.00', '105.00'], ['105.00', '115.00'], ['115.00', '119.00'], ['119.00', '122.00'], ['122.00', '130.00'], ['130.00', '135.00'], ['135.00', '143.00'], ['143.00', '152.00'], ['152.00', '162.00'], ['162.00', '168.00'], ['168.00', '178.00'], ['178.00', '187.00'], ['187.00', '191.00'], ['191.00', '197.30']]"
bit_mNM9yWfm98TR,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.64'], ['8.64', '14.48'], ['14.48', '22.96'], ['22.96', '32.08'], ['32.08', '38.24'], ['38.24', '44.96'], ['44.96', '52.16'], ['52.16', '61.12'], ['61.12', '67.28'], ['67.28', '76.56'], ['76.56', '86.40'], ['86.40', '91.20'], ['91.20', '103.04'], ['103.04', '112.48'], ['112.48', '118.40'], ['118.40', '125.52'], ['125.52', '135.36'], ['135.36', '140.80'], ['140.80', '147.36'], ['147.36', '153.76'], ['153.76', '158.96'], ['158.96', '165.04'], ['165.04', '172.32'], ['172.32', '177.92'], ['177.92', '184.00'], ['184.00', '190.24'], ['190.24', '196.88'], ['196.88', '202.56'], ['202.56', '209.52'], ['209.52', '216.08'], ['216.08', '221.44'], ['221.44', '228.32'], ['228.32', '234.64'], ['234.64', '240.48'], ['240.48', '246.64'], ['246.64', '252.40'], ['252.40', '260.64'], ['260.64', '270.00'], ['270.00', '275.20'], ['275.20', '283.04'], ['283.04', '291.36'], ['291.36', '292.69']]"
bit_mz2xzz9RUOQb,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.00'], ['9.00', '21.00'], ['21.00', '34.00'], ['34.00', '39.00'], ['39.00', '47.00'], ['47.00', '64.00'], ['64.00', '72.00'], ['72.00', '81.00'], ['81.00', '90.00'], ['90.00', '104.00'], ['104.00', '115.00'], ['115.00', '133.00'], ['133.00', '142.00'], ['142.00', '151.00'], ['151.00', '164.00'], ['164.00', '177.00'], ['177.00', '189.00'], ['189.00', '204.00'], ['204.00', '208.00'], ['208.00', '218.00'], ['218.00', '230.00'], ['230.00', '238.00'], ['238.00', '250.00'], ['250.00', '250.64']]"
bit_n92s9wEwcEnS,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.00'], ['5.00', '11.00'], ['11.00', '21.00'], ['21.00', '31.00'], ['31.00', '46.00'], ['46.00', '69.00'], ['69.00', '83.00'], ['83.00', '93.00'], ['93.00', '96.00'], ['96.00', '115.00'], ['115.00', '141.00'], ['141.00', '156.00'], ['156.00', '164.00'], ['164.00', '171.00'], ['171.00', '176.00'], ['176.00', '177.00'], ['177.00', '188.00'], ['188.00', '191.36']]"
bit_nBlDTORm9JRt,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.28'], ['9.28', '19.18'], ['19.18', '26.76'], ['26.76', '35.96'], ['35.96', '45.16'], ['45.16', '54.60'], ['54.60', '62.36'], ['62.36', '71.08'], ['71.08', '78.84'], ['78.84', '86.48'], ['86.48', '89.04'], ['89.04', '98.76'], ['98.76', '107.92'], ['107.92', '109.92'], ['109.92', '110.92'], ['110.92', '120.68'], ['120.68', '128.44'], ['128.44', '137.80'], ['137.80', '140.84'], ['140.84', '147.92'], ['147.92', '156.56'], ['156.56', '163.32'], ['163.32', '170.96'], ['170.96', '177.12'], ['177.12', '182.04'], ['182.04', '184.40'], ['184.40', '191.96'], ['191.96', '195.80'], ['195.80', '199.56'], ['199.56', '207.12'], ['207.12', '215.08'], ['215.08', '223.64'], ['223.64', '232.88'], ['232.88', '237.88'], ['237.88', '253.48'], ['253.48', '262.76'], ['262.76', '268.91']]"
